date,daily_deaths
2021-11-06,-594.0
2021-11-07,-9.0
2021-11-08,220.0
2021-11-09,260.0
2021-11-10,65.0
2021-11-11,-466.0
2021-11-12,573.0
2021-11-13,-630.0
2021-11-14,-21.0
2021-11-15,199.0
2021-11-16,216.0
2021-11-17,165.0
2021-11-18,0.0
2021-11-19,46.0
2021-11-20,-609.0
2021-11-21,-16.0
2021-11-22,268.0
2021-11-23,118.0
2021-11-24,235.0
2021-11-25,-598.0
2021-11-26,328.0
2021-11-27,-347.0
2021-11-28,9.0
2021-11-29,367.0
2021-11-30,25.0
2021-12-01,394.0
2021-12-02,-568.0
2021-12-03,591.0
2021-12-04,-807.0
2021-12-05,-16.0
2021-12-06,319.0
2021-12-07,195.0
2021-12-08,385.0
2021-12-09,-642.0
2021-12-10,697.0
2021-12-11,-941.0
2021-12-12,-13.0
2021-12-13,488.0
2021-12-14,87.0
2021-12-15,302.0
2021-12-16,-621.0
2021-12-17,722.0
2021-12-18,-954.0
2021-12-19,-19.0
2021-12-20,541.0
2021-12-21,153.0
2021-12-22,197.0
2021-12-23,-656.0
2021-12-24,263.0
2021-12-25,-504.0
2021-12-26,4.0
2021-12-27,647.0
2021-12-28,-56.0
2021-12-29,127.0
2021-12-30,-445.0
2021-12-31,417.0
2022-01-01,-690.0
2022-01-02,2.0
2022-01-03,675.0
2022-01-04,99.0
2022-01-05,91.0
2022-01-06,-388.0
2022-01-07,648.0
2022-01-08,-1100.0
2022-01-09,-28.0
2022-01-10,639.0
2022-01-11,255.0
2022-01-12,132.0
2022-01-13,-623.0
2022-01-14,825.0
2022-01-15,-1208.0
2022-01-16,-23.0
2022-01-17,145.0
2022-01-18,685.0
2022-01-19,573.0
2022-01-20,-864.0
2022-01-21,1107.0
2022-01-22,-1636.0
2022-01-23,-9.0
2022-01-24,584.0
2022-01-25,415.0
2022-01-26,179.0
2022-01-27,-724.0
2022-01-28,909.0
2022-01-29,-1353.0
2022-01-30,-10.0
2022-01-31,542.0
2022-02-01,685.0
2022-02-02,-215.0
2022-02-03,-783.0
2022-02-04,1202.0
2022-02-05,-1421.0
2022-02-06,-1.0
2022-02-07,476.0
2022-02-08,547.0
2022-02-09,-139.0
2022-02-10,-508.0
2022-02-11,406.0
2022-02-12,-784.0
2022-02-13,-8.0
2022-02-14,541.0
2022-02-15,318.0
2022-02-16,74.0
2022-02-17,-656.0
2022-02-18,127.0
2022-02-19,-401.0
2022-02-20,126.0
2022-02-21,-57.0
2022-02-22,1019.0
2022-02-23,-251.0
2022-02-24,-191.0
2022-02-25,16.0
2022-02-26,-658.0
2022-02-27,-7.0
2022-02-28,284.0
2022-03-01,326.0
2022-03-02,-17.0
2022-03-03,-372.0
2022-03-04,226.0
2022-03-05,-438.0
2022-03-06,-9.0
2022-03-07,132.0
2022-03-08,403.0
2022-03-09,51.0
2022-03-10,-431.0
2022-03-11,258.0
2022-03-12,-410.0
2022-03-13,-3.0
2022-03-14,181.0
2022-03-15,251.0
2022-03-16,16.0
2022-03-17,-158.0
2022-03-18,-30.0
2022-03-19,-260.0
2022-03-20,0.0
2022-03-21,107.0
2022-03-22,160.0
2022-03-23,76.0
2022-03-24,-68.0
2022-03-25,-109.0
2022-03-26,-166.0
2022-03-27,0.0
2022-03-28,137.0
2022-03-29,66.0
2022-03-30,66.0
2022-03-31,55.0
2022-04-01,-97.0
2022-04-02,-227.0
2022-04-03,0.0
2022-04-04,24.0
2022-04-05,39.0
2022-04-06,86.0
2022-04-07,-1.0
2022-04-08,8.0
2022-04-09,-148.0
2022-04-10,-8.0
2022-04-11,28.0
2022-04-12,34.0
2022-04-13,81.0
2022-04-14,-7.0
2022-04-15,-51.0
2022-04-16,-85.0
2022-04-17,0.0
2022-04-18,14.0
2022-04-19,18.0
2022-04-20,81.0
2022-04-21,48.0
2022-04-22,-62.0
2022-04-23,-98.0
2022-04-24,-1.0
2022-04-25,25.0
2022-04-26,-6.0
2022-04-27,66.0
2022-04-28,58.0
2022-04-29,-88.0
2022-04-30,-38.0
2022-05-01,-17.0
2022-05-02,14.0
2022-05-03,32.0
2022-05-04,53.0
2022-05-05,325.0
2022-05-06,-300.0
2022-05-07,-101.0
2022-05-08,-23.0
2022-05-09,25.0
2022-05-10,11.0
2022-05-11,65.0
2022-05-12,36.0
2022-05-13,-51.0
2022-05-14,-78.0
2022-05-15,-8.0
2022-05-16,15.0
2022-05-17,20.0
2022-05-18,140.0
2022-05-19,-42.0
2022-05-20,-74.0
2022-05-21,-40.0
2022-05-22,-19.0
2022-05-23,31.0
2022-05-24,-10.0
2022-05-25,348.0
2022-05-26,-239.0
2022-05-27,47.0
2022-05-28,-177.0
2022-05-29,0.0
2022-05-30,6.0
2022-05-31,22.0
2022-06-01,50.0
2022-06-02,48.0
2022-06-03,-52.0
2022-06-04,-42.0
2022-06-05,-32.0
2022-06-06,62.0
2022-06-07,0.0
2022-06-08,105.0
2022-06-09,-56.0
2022-06-10,-63.0
2022-06-11,-40.0
2022-06-12,-8.0
2022-06-13,20.0
2022-06-14,44.0
2022-06-15,79.0
2022-06-16,-49.0
2022-06-17,-50.0
2022-06-18,-44.0
2022-06-19,0.0
2022-06-20,4.0
2022-06-21,73.0
2022-06-22,91.0
2022-06-23,25.0
2022-06-24,-85.0
2022-06-25,-93.0
2022-06-26,-15.0
2022-06-27,43.0
2022-06-28,129.0
2022-06-29,-79.0
2022-06-30,28.0
2022-07-01,-43.0
2022-07-02,-78.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,54.0
2022-07-06,40.0
2022-07-07,45.0
2022-07-08,-78.0
2022-07-09,-61.0
2022-07-10,0.0
2022-07-11,69.0
2022-07-12,81.0
2022-07-13,-49.0
2022-07-14,23.0
2022-07-15,-77.0
2022-07-16,-47.0
2022-07-17,0.0
2022-07-18,41.0
2022-07-19,89.0
2022-07-20,-10.0
2022-07-21,-22.0
2022-07-22,-19.0
2022-07-23,-79.0
2022-07-24,0.0
2022-07-25,61.0
2022-07-26,53.0
2022-07-27,-6.0
2022-07-28,58.0
2022-07-29,-101.0
2022-07-30,-65.0
2022-07-31,0.0
2022-08-01,42.0
2022-08-02,36.0
2022-08-03,52.0
2022-08-04,72.0
2022-08-05,-118.0
2022-08-06,-84.0
2022-08-07,0.0
2022-08-08,58.0
2022-08-09,107.0
2022-08-10,-50.0
2022-08-11,73.0
2022-08-12,-70.0
2022-08-13,-118.0
2022-08-14,0.0
2022-08-15,51.0
2022-08-16,59.0
2022-08-17,35.0
2022-08-18,50.0
2022-08-19,-108.0
2022-08-20,-87.0
2022-08-21,0.0
2022-08-22,53.0
2022-08-23,74.0
2022-08-24,-16.0
2022-08-25,94.0
2022-08-26,-60.0
2022-08-27,-145.0
2022-08-28,1.0
2022-08-29,63.0
2022-08-30,46.0
2022-08-31,46.0
2022-09-01,45.0
2022-09-02,-104.0
2022-09-03,-97.0
2022-09-04,0.0
2022-09-05,6.0
2022-09-06,86.0
2022-09-07,56.0
2022-09-08,42.0
2022-09-09,-110.0
2022-09-10,-80.0
2022-09-11,0.0
2022-09-12,78.0
2022-09-13,120.0
2022-09-14,-69.0
2022-09-15,94.0
2022-09-16,-130.0
2022-09-17,-93.0
2022-09-18,0.0
2022-09-19,39.0
2022-09-20,116.0
2022-09-21,-22.0
2022-09-22,57.0
2022-09-23,-96.0
2022-09-24,-94.0
2022-09-25,0.0
2022-09-26,19.0
2022-09-27,118.0
2022-09-28,487.0
2022-09-29,-460.0
2022-09-30,-73.0
2022-10-01,-91.0
2022-10-02,0.0
2022-10-03,32.0
2022-10-04,83.0
2022-10-05,25.0
2022-10-06,67.0
2022-10-07,-149.0
2022-10-08,-58.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,176.0
2022-10-12,-60.0
2022-10-13,60.0
2022-10-14,-37.0
2022-10-15,-139.0
2022-10-16,0.0
2022-10-17,17.0
2022-10-18,138.0
2022-10-19,-47.0
2022-10-20,38.0
2022-10-21,-26.0
2022-10-22,-120.0
2022-10-23,0.0
2022-10-24,26.0
2022-10-25,111.0
2022-10-26,-78.0
2022-10-27,85.0
2022-10-28,-10.0
2022-10-29,-134.0
2022-10-30,0.0
2022-10-31,15.0
2022-11-01,145.0
2022-11-02,-103.0
2022-11-03,187.0
2022-11-04,-203.0
2022-11-05,-41.0
2022-11-06,0.0
2022-11-07,6.0
2022-11-08,63.0
2022-11-09,103.0
2022-11-10,84.0
2022-11-11,0.0
2022-11-12,-256.0
2022-11-13,0.0
2022-11-14,22.0
2022-11-15,102.0
2022-11-16,-44.0
2022-11-17,64.0
2022-11-18,24.0
2022-11-19,-168.0
2022-11-20,0.0
2022-11-21,21.0
2022-11-22,259.0
2022-11-23,-129.0
2022-11-24,-151.0
2022-11-25,132.0
2022-11-26,-132.0
2022-11-27,0.0
2022-11-28,50.0
2022-11-29,66.0
2022-11-30,-62.0
2022-12-01,183.0
2022-12-02,-184.0
2022-12-03,-53.0
2022-12-04,0.0
2022-12-05,38.0
2022-12-06,220.0
2022-12-07,-201.0
2022-12-08,366.0
2022-12-09,-386.0
2022-12-10,-37.0
2022-12-11,0.0
2022-12-12,19.0
2022-12-13,185.0
2022-12-14,-141.0
2022-12-15,232.0
2022-12-16,-252.0
2022-12-17,-43.0
2022-12-18,0.0
2022-12-19,26.0
2022-12-20,147.0
2022-12-21,-91.0
2022-12-22,146.0
2022-12-23,-189.0
2022-12-24,-39.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,95.0
2022-12-28,36.0
2022-12-29,82.0
2022-12-30,-181.0
2022-12-31,-32.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,68.0
2023-01-04,209.0
2023-01-05,-42.0
2023-01-06,-79.0
2023-01-07,-156.0
2023-01-08,0.0
2023-01-09,2.0
2023-01-10,234.0
2023-01-11,-136.0
2023-01-12,169.0
2023-01-13,-175.0
2023-01-14,-94.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,382.0
2023-01-18,-157.0
2023-01-19,87.0
2023-01-20,-238.0
2023-01-21,-74.0
2023-01-22,0.0
2023-01-23,0.0
2023-01-24,341.0
2023-01-25,-279.0
2023-01-26,240.0
2023-01-27,-184.0
2023-01-28,-118.0
2023-01-29,0.0
